黒子のバスケ ウインターカップ総集編  影と光(2016年製作の映画),3.5
エンド・オブ・トンネル(2016年製作の映画),3.5
ONE PIECE FILM Z ワンピース フィルム ゼット(2012年製作の映画),3.5
デッドプール(2016年製作の映画),3.5
詩季織々(2018年製作の映画),3.5
007／ワールド・イズ・ノット・イナフ(1999年製作の映画),3.5
X-メン(2000年製作の映画),3.5
攻殻機動隊 新劇場版(2015年製作の映画),3.5
マルドゥック・スクランブル 圧縮(2010年製作の映画),3.5
マルドゥック・スクランブル 燃焼(2011年製作の映画),3.5
ヱヴァンゲリヲン新劇場版:破(2009年製作の映画),3.5
ヱヴァンゲリヲン新劇場版:序(2007年製作の映画),3.5
劇場版 PSYCHO-PASS サイコパス(2014年製作の映画),3.5
劇場版マクロスF〜イツワリノウタヒメ〜(2009年製作の映画),3.5
攻殻機動隊ARISE border:4 Ghost Stands Alone(2014年製作の映画),3.5
攻殻機動隊ARISE border:3 Ghost Tears(2014年製作の映画),3.5
攻殻機動隊ARISE border:2 Ghost Whispers(2013年製作の映画),3.5
攻殻機動隊ARISE border:1 Ghost Pain(2013年製作の映画),3.5
傷物語Ⅲ 冷血篇(2017年製作の映画),3.5
傷物語II 熱血篇(2016年製作の映画),3.5
傷物語I 鉄血篇(2016年製作の映画),3.5
心のカルテ(2017年製作の映画),3.5
ONE PIECE ワンピース THE MOVIE エピソード オブ チョッパー プラス 冬に咲く、奇跡の桜(2008年製作の映画),3.5
トップガン(1986年製作の映画),3.5
ザ・ウォーク(2015年製作の映画),3.5
IT／イット “それ”が見えたら、終わり。(2017年製作の映画),3.5
名探偵コナン 14番目の標的（ターゲット）(1998年製作の映画),3.5
名探偵コナン 漆黒の追跡者（チェイサー）(2009年製作の映画),3.5
名探偵コナン 天空の難破船（ロスト・シップ）(2010年製作の映画),3.5
名探偵コナン 時計じかけの摩天楼(1997年製作の映画),3.5
名探偵コナン 異次元の狙撃手（スナイパー）(2014年製作の映画),3.5
名探偵コナン 瞳の中の暗殺者(2000年製作の映画),3.5
